"X","Y","osm_id","type","name","brand","com_nom","cat_mag"
2.3686073,48.8565629997279,"node/3120475526","restaurant","Le Barbier de Bastille",,"Paris",0
2.2956406000000005,48.8469177997303,"node/4810326728","bank","BNP Paribas","BNP Paribas","Paris",1
2.2951371,48.8848607997209,"node/2727458532","restaurant","Roca",,"Paris",0
2.363195,48.822256999736396,"node/2184027348","hairdresser","Anny",,"Paris",0
2.3683805,48.85743139972771,"node/6496279904","camera","Leica Store",,"Paris",0
2.3306661,48.8325936997338,"node/3282330168","clothes","Petit Bateau","Petit Bateau","Paris",1
2.3790976,48.8765243997229,"node/1015331119","bank","Société Générale","Société Générale","Paris",1
2.3670065,48.868499999724904,"node/3668907096","houseware","Déco plus Parquet",,"Paris",0
2.3555145,48.864214299726,"node/5352561647","beauty","C'est la Vie",,"Paris",0
2.3540121,48.872398699723995,"node/7923610588","bar","Le Mouton Blanc",,"Paris",0
2.3692464,48.8836073997212,"node/4984367643","fast_food","Zarma",,"Paris",0
2.3358051313963903,48.8713548842096,"way/69220601","kiosk",,,"Paris",0
2.3792167,48.863755699726106,"node/7358118697","restaurant","MAISON - Sota",,"Paris",0
2.3007174999999997,48.82898879973471,"node/2258859715","fast_food","Le Miam's",,"Paris",0
2.3560985,48.859993799727,"node/8784694839","lighting","Wever & Ducré",,"Paris",0
2.3043754,48.8336606997336,"node/4153944589","restaurant","La Vera Pizza Napoletana",,"Paris",0
2.3993407,48.873275399723795,"node/2206863554","pharmacy","Pharmacie de la Poste",,"Paris",0
2.3613726,48.8537326997286,"node/7972556749","handicraft","Japan Blue",,"Paris",0
2.2915316000000003,48.8705605997244,"node/8890200193","post_office","Relais Poste","La Poste","Paris",1
2.3704646,48.871059999724295,"node/8420844910","herbalist","La lune",,"Paris",0
2.3113321,48.85114799972921,"node/1264875619","dry_cleaning",,,"Paris",0
2.3730113,48.8666921997254,"node/8756496506","restaurant","City barbecue",,"Paris",0
2.3992911,48.8468404997303,"node/3286567608","pharmacy","Pharmacie Valet",,"Paris",0
2.3520017999999996,48.845122299730704,"node/5260348838","restaurant","Casa Hugo",,"Paris",0
2.3668426,48.88269299972141,"node/895570206","restaurant","Le Clairon Gourmand",,"Paris",0
2.3846652,48.854870199728296,"node/3286567609","pharmacy","Pharmacie Voltaire-Charonne",,"Paris",0
2.3339708999999997,48.8407724997318,"node/7452159788","fast_food","New Arc en ciel",,"Paris",0
2.3201628,48.8327828997338,"node/3012884110","restaurant","Étoile Saigon",,"Paris",0
2.3909854,48.8728277997239,"node/1892973503","bar","L'Impondérable",,"Paris",0
2.3798868,48.8735094997237,"node/3054365746","hairdresser","Celine",,"Paris",0
2.3477665,48.871600199724206,"node/5974821452","restaurant","Roomies",,"Paris",0
2.3122325,48.8483316997299,"node/1307645911","estate_agent","France Conseil",,"Paris",0
2.3477707999999997,48.87147699972421,"node/5974821453","restaurant","Kyu",,"Paris",0
2.3230105,48.8391640997322,"node/3234481796","restaurant","Brutus",,"Paris",0
2.3486442000000003,48.866099999725506,"node/5955605165","bar","Jefrey's",,"Paris",0
2.3254427000000004,48.875256999723206,"node/817244738","restaurant","Café Marco Polo",,"Paris",0
2.352559,48.844047299730995,"node/3265933188","pharmacy","Pharmacie Drumlewicz",,"Paris",0
2.3066404,48.885050199720794,"node/4078234720","bank","Milleis","Milleis Banque","Paris",1
2.3214394,48.8751434997233,"node/4070148935","fast_food","Eastwok",,"Paris",0
2.346488,48.8250907997357,"node/2206986636","restaurant","Le Barrault",,"Paris",0
2.354676,48.857643799727605,"node/599513428","restaurant","Caffé Vito",,"Paris",0
2.3359301,48.8768566997229,"node/1483017730","pharmacy","Pharmacie Sebag-Meimoun",,"Paris",0
2.354329,48.88863889971989,"node/5975872883","convenience","Guinée Store",,"Paris",0
2.3465365,48.8891071997198,"node/5037002822","restaurant","Sale & Pepe",,"Paris",0
2.3796868,48.873053999723794,"node/667342381","restaurant","Pacifique",,"Paris",0
2.3188357999999996,48.874305399723504,"node/3461708797","restaurant","Bistrot Boëtie",,"Paris",0
2.3728158,48.85687529972779,"node/6168769248","interior_decoration","Welcome Bio Bazar",,"Paris",0
2.3643383,48.8245417997358,"node/1215516792","cafe",,,"Paris",0
2.3789263,48.871038199724296,"node/3294554824","restaurant","Pomme Rouge",,"Paris",0
2.3466115000000003,48.852179599729006,"node/1904888779","bar","Aux Trois Mailletz",,"Paris",0
2.3409299999999997,48.8534631997287,"node/7726940999","clothes","kiliwatch-collect.or",,"Paris",0
2.3521412,48.8699971997245,"node/2160622352","convenience","Naturalia","Naturalia","Paris",1
2.3736815,48.847174899730206,"node/4966107185","beauty","PN",,"Paris",0
2.3018801,48.82867189973479,"node/2267539961","fast_food","Pépé Santana",,"Paris",0
2.385703,48.8352502997332,"node/473111467","cafe","Edelweiss",,"Paris",0
2.3344039,48.829585499734605,"node/7223149503","restaurant","Catacombes Fast Food",,"Paris",0
2.3542435,48.8798266997221,"node/1528450829","fast_food","Burger King","Burger King","Paris",1
2.3639877,48.8815947997217,"node/5253950792","funeral_directors","El Badre",,"Paris",0
2.387048,48.885516099720704,"node/7182256420","fast_food","Family Pizza",,"Paris",0
2.3332789000000003,48.8939424997186,"node/1909238994","fast_food","Rapid Pizza",,"Paris",0
2.3511531000000003,48.886849399720404,"node/6010571953","fast_food","Épicerie le Myrha",,"Paris",0
2.3063013999999997,48.8468491997303,"node/2528337528","supermarket","À 2 Pas",,"Paris",0
2.3311617,48.883931699721096,"node/5941386166","restaurant","Black & White",,"Paris",0
2.3857979,48.8508133997293,"node/3518800393","restaurant","Chez Hé",,"Paris",0
2.387739,48.84340949973121,"node/3102735533","computer","PC Gaming",,"Paris",0
2.3526990000000003,48.89504299971829,"node/1679481149","convenience",,,"Paris",0
2.3567615,48.8396583997321,"node/814985808","restaurant","La Traversée de Paris",,"Paris",0
2.3720359,48.827606299735095,"node/4680236856","handicraft","feria style & design",,"Paris",0
2.3621872,48.823563499736096,"node/1215494565","convenience","Dong Nam A",,"Paris",0
2.3476821,48.8593307997272,"node/2003145834","fast_food","Pasta Nova",,"Paris",0
2.3461785,48.822239299736395,"node/550020181","florist",,,"Paris",0
2.3800479,48.8727096997239,"node/6297695486","insurance","Daphi international",,"Paris",0
2.3433068,48.872017999723994,"node/5133071680","restaurant","Mersea",,"Paris",0
2.3993453999999996,48.85740839972771,"node/1950661273","cafe","L'Abribus Café",,"Paris",0
