X,Y,osm_id,type,name,brand,address,Code Postal,search_address,cat_mag,Supermarket
2.3660239,48.8621552997265,node/3661407082,hairdresser,,,15 RUE COMMINES,75003,RUE COMMINES,0,0
2.288248,48.8798459997221,node/2028083413,bank,Crédit du Nord,Crédit du Nord,87 AVENUE DES TERNES,75017,AVENUE DES TERNES,0,0
2.336985,48.839802499732,node/6279163746,ticket,Services Tickets RATP (Port-Royal),Guichet RATP,102 BOULEVARD DE PORT ROYAL,75005,BOULEVARD DE PORT ROYAL,0,0
2.3370822,48.8663164997255,node/247455913,bar,Juvénile's,,47 RUE DE RICHELIEU,75001,RUE DE RICHELIEU,0,0
2.3548671,48.864090199726,node/5352561643,restaurant,Le Royal China,,85 RUE BEAUBOURG,75003,RUE BEAUBOURG,0,0
2.3977105,48.8655885997257,node/6307720686,estate_agent,L'Adresse Gambetta,,245 RUE DES PYRENEES,75020,RUE DES PYRENEES,0,0
2.3212131,48.8894237997197,node/8637753856,clockmaker,Pendulerie,,8 RUE CLAIRAUT,75017,RUE CLAIRAUT,0,0
2.3277913,48.8701255997245,node/3718456863,cafe,Café de l'Olympia,,4 PLACE HENRI SALVADOR,75009,PLACE HENRI SALVADOR,0,0
2.3882749,48.8746385997234,node/3021147429,bakery,Le Moulin de Belleville,,120 RUE DE BELLEVILLE,75020,RUE DE BELLEVILLE,0,0
2.36171294024728,48.8666873715532,way/961713257,newsagent,,,89 RUE DE TURBIGO,75003,RUE DE TURBIGO,0,0
2.342581,48.8452510997307,node/4040161904,restaurant,Au Vieux Cèdre,,187 RUE SAINT JACQUES,75005,RUE SAINT JACQUES,0,0
2.35643703864725,48.8802094545766,way/403889836,bakery,Pains à la Ligne,,12 RUE DE DUNKERQUE,75010,RUE DE DUNKERQUE,0,0
2.3652725,48.8624711997264,node/8770408901,fast_food,7 au Marais,,7 RUE DES FILLES DU CALVAIRE,75003,RUE DES FILLES DU CALVAIRE,0,0
2.293577,48.8506658997294,node/6003297008,photo,8Numerique,,69 BOULEVARD DE GRENELLE,75015,BOULEVARD DE GRENELLE,0,0
2.3810871,48.8666766997254,node/6261947390,deli,Monsieur Appert,,143 RUE OBERKAMPF,75011,RUE OBERKAMPF,0,0
2.3536653,48.8652545997257,node/4449634689,bank,Crédit du Nord,Crédit du Nord,252 RUE SAINT MARTIN,75003,RUE SAINT MARTIN,0,0
2.3174359,48.8293931997346,node/8614950846,restaurant,Valentino,,64 RUE DIDOT,75014,RUE DIDOT,0,0
2.3769135,48.8563405997279,node/5809412082,newsagent,Madi Sons,,94 RUE DE LA ROQUETTE,75011,RUE DE LA ROQUETTE,0,0
2.399891,48.8796405997222,node/6228407617,fast_food,Rihab,,50 BOULEVARD SERURIER,75019,BOULEVARD SERURIER,0,0
2.3649233,48.8639370997261,node/2465408432,clothes,Benny,,53 RUE DE SAINTONGE,75003,RUE DE SAINTONGE,0,0
2.3351816,48.8744260997235,node/1824509144,beauty,L'Atelier du Sourcil,,41 RUE TAITBOUT,75009,RUE TAITBOUT,0,0
2.2779601,48.8416324997316,node/2267759256,restaurant,Le Pot de Vin,,51 RUE BALARD,75015,RUE BALARD,0,0
2.3671564,48.8657242997256,node/2991204017,video_games,Hobby One,,15 BOULEVARD VOLTAIRE,75011,BOULEVARD VOLTAIRE,0,0
2.2863719,48.8426639997313,node/4814079461,computer,MadMac,,2 RUE OSCAR ROTY,75015,RUE OSCAR ROTY,0,0
2.351117,48.8372978997327,node/2910009243,restaurant,Marty,,20 AVENUE DES GOBELINS,75005,AVENUE DES GOBELINS,0,0
2.3650289,48.8476120997301,node/3675962926,cafe,Tabac de la Navigation,,1 BOULEVARD MORLAND,75004,BOULEVARD MORLAND,0,0
2.3746037,48.8413732997317,node/3134973150,restaurant,Tabemono,,9 RUE VILLIOT,75012,RUE VILLIOT,0,0
2.3078078,48.8892250997198,node/6857023647,caterer,Nature Verte Maitreya,,1 SQUARE PAUL PARAY,75017,SQUARE PAUL PARAY,0,0
2.352458,48.8474069997301,node/2838973403,cafe,Le Royal Jussieu,,32 RUE DU CARDINAL LEMOINE,75005,RUE DU CARDINAL LEMOINE,0,0
2.3663483,48.8614620997267,node/4642627289,gift,Lelabo,,5B RUE FROISSART,75003,RUE FROISSART,0,0
2.3752112,48.8804962997219,node/2922498622,plumber,ANR Rénovation intérieure,,55 AVENUE SECRETAN,75019,AVENUE SECRETAN,0,0
2.3322141,48.8654351997257,node/3214288897,restaurant,Ebis,,19 RUE SAINT ROCH,75001,RUE SAINT ROCH,0,0
2.3073085,48.8848918997209,node/2124630290,pharmacy,Pharmacie Carnot,,151 BOULEVARD MALESHERBES,75017,BOULEVARD MALESHERBES,0,0
2.3055777,48.8433582997312,node/5422620897,travel_agency,Carrefour Voyages,,71 RUE LECOURBE,75015,RUE LECOURBE,0,0
2.3540006,48.8491093997297,node/6601958103,restaurant,Ricette Ristorante,,10 RUE DU CARDINAL LEMOINE,75005,RUE DU CARDINAL LEMOINE,0,0
2.3251021,48.8879036997201,node/3974817298,fast_food,Subway,Subway,70 AVENUE DE CLICHY,75017,AVENUE DE CLICHY,0,0
2.34507403266026,48.8786400778112,way/239322693,estate_agent,Connexion,,39 RUE MARGUERITE DE ROCHECHOUART,75009,RUE MARGUERITE DE ROCHECHOUART,0,0
2.3490853,48.8706952997244,node/1448552958,cafe,Delaville,,36 BOULEVARD DE BONNE NOUVELLE,75010,BOULEVARD DE BONNE NOUVELLE,0,0
2.3394339,48.8443547997309,node/6557905714,fast_food,Nagoya,,97 BOULEVARD SAINT MICHEL,75005,BOULEVARD SAINT MICHEL,0,0
2.3745093,48.8267912997353,node/2256024159,bakery,Maison Chenib,,61 RUE DU DESSOUS DES BERGES,75013,RUE DU DESSOUS DES BERGES,0,0
2.4062572,48.8463121997304,node/8299752307,clothes,Des Marques de Paris,,80 AVENUE DU DOCTEUR ARNOLD NETTER,75012,AVENUE DU DOCTEUR ARNOLD NETTER,0,0
2.2783206,48.8648360997258,node/1453640793,clothes,Réciproque,,93 RUE DE LA POMPE,75016,RUE DE LA POMPE,0,0
2.3580404,48.828057999735,node/8078713191,curtain,Power Metal,,3 RUE DES DEUX AVENUES,75013,RUE DES DEUX AVENUES,0,0
2.3336604,48.8515841997291,node/6313241485,restaurant,Boucherie Roulière,,26 RUE DES CANETTES,75006,RUE DES CANETTES,0,0
2.3498107,48.8887876997199,node/1869833283,supermarket,Carrefour Market,Carrefour Market,68 BOULEVARD BARBES,75018,BOULEVARD BARBES,1,0
2.4206554,48.8340931997335,node/2624211169,educational_institution,École des chiens guides,,102 AVENUE DE SAINT MAURICE,75012,AVENUE DE SAINT MAURICE,0,0
2.4022449,48.8564535997279,node/6535967733,cafe,Blondie,,12 RUE VITRUVE,75020,RUE VITRUVE,0,0
2.3572545,48.8272884997351,node/2301459173,kiosk,Tabac Club,,43B AVENUE D ITALIE,75013,AVENUE D ITALIE,0,0
2.2945588,48.8456295997306,node/3086007742,clothes,La Jeanerie,,68 RUE DU COMMERCE,75015,RUE DU COMMERCE,0,0
2.3337042,48.8298436997345,node/7288585286,tobacco,Couleur tabac,,2 RUE REMY DUMONCEL,75014,RUE REMY DUMONCEL,0,0
2.3694932,48.8774990997227,node/8542117539,photo,Formosaflash,,65 RUE DE LA GRANGE AUX BELLES,75010,RUE DE LA GRANGE AUX BELLES,0,0
2.2781017,48.856298999728,node/7703805277,caterer,"Maison Cavameo, L'épicerie",,11 RUE LEKAIN,75016,RUE LEKAIN,0,0
2.3600484,48.8555987997281,node/3980461752,shoes,Éram,Éram,1 RUE PAVEE,75004,RUE PAVEE,0,0
2.3604519,48.8710726997243,node/7058456572,erotic,Concorde,,27 BOULEVARD DE MAGENTA,75010,BOULEVARD DE MAGENTA,0,0
2.3308604,48.8309001997343,node/7292265787,jeweller,Huit de cœur,,10 RUE SOPHIE GERMAIN,75014,RUE SOPHIE GERMAIN,0,0
2.39265519484082,48.8368833428025,way/257039251,car,TRD,,9 RUE DE WATTIGNIES,75012,RUE DE WATTIGNIES,0,0
2.3305098,48.8767814997229,node/7011236023,restaurant,Upper Café,,4 RUE DE LONDRES,75009,RUE DE LONDRES,0,0
2.3145824,48.8417547997316,node/8705945551,bed,Ma Literie,,49 RUE FALGUIERE,75015,RUE FALGUIERE,0,0
2.3492151,48.8430295997312,node/1667270067,restaurant,Hoki Sushi,,3 RUE DU POT DE FER,75005,RUE DU POT DE FER,0,0
2.3203139,48.8351952997332,node/1420824069,restaurant,Il Gallo Nero,,36 RUE RAYMOND LOSSERAND,75014,RUE RAYMOND LOSSERAND,0,0
2.3351032,48.872051699724,node/1928798044,restaurant,Autour du Yangtse (食尚煮意),,12 RUE DU HELDER,75009,RUE DU HELDER,0,0
2.3608326,48.8614700997267,node/3378051704,restaurant,Okomusu,,11 RUE CHARLOT,75003,RUE CHARLOT,0,0
2.3616478,48.8901187997196,node/2285154129,beauty,Amazing Beauty,,90 RUE RIQUET,75018,RUE RIQUET,0,0
2.3263627,48.8245870997358,node/2273154245,restaurant,Sushi Wok Buzz,,57 RUE BEAUNIER,75014,RUE BEAUNIER,0,0
2.3728472,48.8648059997258,node/3688329009,bakery,The French Bastards,,61 RUE OBERKAMPF,75011,RUE OBERKAMPF,0,0
2.3797913,48.8607603997268,node/8758925780,beauty,Institu Zen,,85 RUE DU CHEMIN VERT,75011,RUE DU CHEMIN VERT,0,0
2.3466903,48.840153999732,node/4251571689,kiosk,Le Figaro,,66 RUE CLAUDE BERNARD,75005,RUE CLAUDE BERNARD,0,0
2.3835457,48.8660120997256,node/8636030875,convenience,Sabah,,125 BOULEVARD DE MENILMONTANT,75011,BOULEVARD DE MENILMONTANT,0,0
2.3568565,48.860187999727,node/6343226888,chocolate,Patrick Roger,,43 RUE DES ARCHIVES,75003,RUE DES ARCHIVES,0,0
2.3221036,48.8442434997309,node/4624214411,restaurant,Nagoya,,58 BOULEVARD DU MONTPARNASSE,75015,BOULEVARD DU MONTPARNASSE,0,0
2.3507023,48.8596270997271,node/3657971150,fast_food,Kimli,,88 RUE SAINT MARTIN,75004,RUE SAINT MARTIN,0,0
2.28530185859206,48.878499483764,way/365381069,convenience,Hubiz,,224M BOULEVARD PEREIRE,75017,BOULEVARD PEREIRE,0,0
2.36144869877581,48.8911642270757,way/480240540,caterer,Thai cooking,,27 RUE DE TORCY,75018,RUE DE TORCY,0,0
2.3682503,48.8578708997276,node/2450319955,cafe,Caffé créole,,62 BOULEVARD BEAUMARCHAIS,75011,BOULEVARD BEAUMARCHAIS,0,0
2.2944544,48.8493702997297,node/2124933205,bar,,,30 RUE JUGE,75015,RUE JUGE,0,0
2.2733061,48.8287226997348,node/1119984232,bakery,Au Plaisir du Pain,,2 ALLEE DES FRERES VOISIN,75015,ALLEE DES FRERES VOISIN,0,0
2.3965232,48.835830799733,node/2332177326,dry_cleaning,Wattignies Pressing,,47 RUE DE WATTIGNIES,75012,RUE DE WATTIGNIES,0,0
2.3278966,48.8503816997294,node/7726941022,supermarket,Bio C' Bon,Bio C' Bon,25B RUE DU CHERCHE MIDI,75006,RUE DU CHERCHE MIDI,0,0
2.3511204,48.8621298997265,node/3293288638,restaurant,Le Quimcampe,,78 RUE QUINCAMPOIX,75003,RUE QUINCAMPOIX,0,0
2.3273355,48.8297839997345,node/7502661588,massage,Le Temps de vivre,,5 RUE THIBAUD,75014,RUE THIBAUD,0,0
2.2828793,48.8743204997235,node/7568675938,beauty,Lucky Nails,,39 RUE PERGOLESE,75016,RUE PERGOLESE,0,0
2.3945412,48.8696779997246,node/2988531194,pharmacy,Well & Well,,299 RUE DES PYRENEES,75020,RUE DES PYRENEES,0,0
2.2797897,48.8475350997301,node/2697524470,clothes,Cuirs et Fourrures du Front de Seine,,31 QUAI ANDRE CITROEN,75015,QUAI ANDRE CITROEN,0,0
2.3391735,48.8527053997288,node/4454044490,restaurant,Relais Odéon,,8 COUR DU COMMERCE SAINT ANDRE,75006,COUR DU COMMERCE SAINT ANDRE,0,0
2.3520043,48.8624940997264,node/8140200741,restaurant,Taiyo,,169 RUE SAINT MARTIN,75003,RUE SAINT MARTIN,0,0
2.2645517,48.8406832997319,node/5445425290,wine,Nicolas,,156 AVENUE DE VERSAILLES,75016,AVENUE DE VERSAILLES,0,0
2.3444778,48.8658876997256,node/2478201179,bakery,Régis Colin,,53 RUE MONTMARTRE,75002,RUE MONTMARTRE,0,0
2.3428024,48.8511658997292,node/3734894825,cosmetics,MAC Cosmetics,MAC Cosmetics,22 BOULEVARD SAINT MICHEL,75006,BOULEVARD SAINT MICHEL,0,0
2.3842944,48.8653802997257,node/8636605097,dry_cleaning,,,111 BOULEVARD DE MENILMONTANT,75011,BOULEVARD DE MENILMONTANT,0,0
2.3646291,48.8240655997359,node/8078713186,estate_agent,Tikili,,56 AVENUE D IVRY,75013,AVENUE D IVRY,0,0
2.3519424,48.8630124997263,node/6698785665,key_cutter,Picard Serrures,,7 RUE AUX OURS,75003,RUE AUX OURS,0,0
2.3512504,48.8701777997245,node/1822082693,cafe,Au Petit Duc,,16 BOULEVARD DE BONNE NOUVELLE,75010,BOULEVARD DE BONNE NOUVELLE,0,0
2.3739721,48.8835913997212,node/1489177424,bakery,Aux Pains de Jaurès,,44 AVENUE JEAN JAURES,75019,AVENUE JEAN JAURES,0,0
2.2884969,48.884165299721,node/2732294946,convenience,Alimentation Générale,,7 RUE ALEXANDRE CHARPENTIER,75017,RUE ALEXANDRE CHARPENTIER,0,0
2.314868,48.8437126997311,node/8765650193,estate_agent,2Hde,,150 RUE DE VAUGIRARD,75015,RUE DE VAUGIRARD,0,0
2.3282336,48.8820355997216,node/1823551383,hairdresser,ID Prestige,,68 RUE DE CLICHY,75009,RUE DE CLICHY,0,0
2.3274641,48.8253128997356,node/2767982847,hairdresser,Yada & AJ,,49 RUE SARRETTE,75014,RUE SARRETTE,0,0
2.2949593,48.8364031997329,node/476312255,frozen_food,Picard,Picard,371 RUE DE VAUGIRARD,75015,RUE DE VAUGIRARD,1,0
2.287844,48.8835579997212,node/2732300465,car,Adidor Voitures,,26 BOULEVARD GOUVION SAINT CYR,75017,BOULEVARD GOUVION SAINT CYR,0,0
2.3353309,48.8766353997229,node/1293504487,fast_food,Subway,Subway,77 RUE TAITBOUT,75009,RUE TAITBOUT,0,0
2.3094278,48.8607501997268,node/5207824825,bakery,,,18 RUE SURCOUF,75007,RUE SURCOUF,0,0
2.3855996,48.8623149997265,node/3286524179,pharmacy,Pharmacie de Coudenhove,,136 RUE DU CHEMIN VERT,75011,RUE DU CHEMIN VERT,0,0
2.3471834,48.860178799727,node/4195724496,shoes,Nineteen,,21 RUE DE LA FERRONNERIE,75001,RUE DE LA FERRONNERIE,0,0
2.3412799,48.8603235997269,node/3405085785,restaurant,Le Louvre ripaille,,1 RUE PERRAULT,75001,RUE PERRAULT,0,0
2.3485811,48.876327299723,node/4224614789,fast_food,Chez Paï,,74 RUE DU FAUBOURG POISSONNIERE,75010,RUE DU FAUBOURG POISSONNIERE,0,0
2.3057964,48.8751141997233,node/3429926547,cafe,Café de l'Avenue,,1 RUE DE MONCEAU,75008,RUE DE MONCEAU,0,0
2.2836788,48.8754700997232,node/2086423559,restaurant,La villa Corse,,141 AVENUE DE MALAKOFF,75016,AVENUE DE MALAKOFF,0,0
2.2782391,48.840181399732,node/2267759262,hairdresser,L'Atelier 67,,69 RUE BALARD,75015,RUE BALARD,0,0
2.3814488,48.8745893997234,node/2915103462,plumber,Naomag,,73 RUE REBEVAL,75019,RUE REBEVAL,0,0
2.3713534,48.872271099724,node/3286404156,laundry,Clean Prestige,,19 RUE ARTHUR GROUSSIER,75010,RUE ARTHUR GROUSSIER,0,0
2.372828,48.8708540997243,node/8066151585,greengrocer,Battiz,,178 RUE SAINT MAUR,75010,RUE SAINT MAUR,0,0
2.3053363,48.8745884997234,node/3780938188,fast_food,Les Mets d'Honoré,,50 RUE WASHINGTON,75008,RUE WASHINGTON,0,0
2.3621002,48.8677910997251,node/418053069,fast_food,Burger King,Burger King,23 PLACE DE LA REPUBLIQUE,75003,PLACE DE LA REPUBLIQUE,0,0
2.2966179,48.8477047997301,node/1163340053,clothes,Caroll,Caroll,27 RUE DU COMMERCE,75015,RUE DU COMMERCE,1,0
2.3711863,48.868230599725,node/5026230530,bar,Le TIKI Lounge,,26B RUE DE LA FONTAINE AU ROI,75011,RUE DE LA FONTAINE AU ROI,0,0
2.348343,48.8474510997301,node/390266577,restaurant,Les Pipos,,52 RUE DE LA MONTAGNE SAINTE GENEVIEVE,75005,RUE DE LA MONTAGNE SAINTE GENEVIEVE,0,0
2.3224396,48.8738324997236,node/815716377,restaurant,O Bistrot de Tom,,59 RUE D ANJOU,75008,RUE D ANJOU,0,0
2.3531344,48.8649163997258,node/7923610552,builder,La plateforme du bâtiment,,43B RUE DE TURBIGO,75003,RUE DE TURBIGO,0,0
2.3503386,48.8590274997273,node/699897497,cafe,Le Paradis,,78 RUE DE LA VERRERIE,75004,RUE DE LA VERRERIE,0,0
2.3573913,48.8564582997279,node/3621913893,restaurant,L'Alivi,,18 RUE CLOCHE PERCE,75004,RUE CLOCHE PERCE,0,0
2.3240673,48.8443249997309,node/7374828848,nutrition_supplements,The Body Shop,,2 PLACE DU DIX HUIT JUIN 1940,75006,PLACE DU DIX HUIT JUIN 1940,1,0
2.302839,48.856274699728,node/2363182980,restaurant,Gusto Italia,,199 RUE DE GRENELLE,75007,RUE DE GRENELLE,0,0
2.3333168,48.8525668997289,node/5001825474,clothes,Petit Bateau,Petit Bateau,33 RUE DU FOUR,75006,RUE DU FOUR,1,0
2.30428192805855,48.8716858556858,way/372826833,clothes,Scot,,1 ARCADES DES CHAMPS ELYSEES,75008,ARCADES DES CHAMPS ELYSEES,0,0
2.357151,48.8576936997276,node/7717421043,clothes,Superdry,Superdry,5 RUE SAINTE CROIX DE LA BRETONNERIE,75004,RUE SAINTE CROIX DE LA BRETONNERIE,1,0
2.3740142,48.8832584997213,node/2951290281,plumber,Prodégo,,16 RUE LALLY TOLLENDAL,75019,RUE LALLY TOLLENDAL,0,0
2.3651806,48.8621785997265,node/3259854943,copyshop,Copicom Shop,,6 RUE DES FILLES DU CALVAIRE,75003,RUE DES FILLES DU CALVAIRE,0,0
2.3374871,48.852252099729,node/5220810031,restaurant,Casa Bini,,36 RUE GREGOIRE DE TOURS,75006,RUE GREGOIRE DE TOURS,0,0
2.3655803,48.8287230997348,node/2618817113,electrician,ADK Électricité,,108 RUE NATIONALE,75013,RUE NATIONALE,0,0
2.333446,48.8404863997319,node/7452160087,estate_agent,Terrasses et Jardin,,2 RUE CAMPAGNE PREMIERE,75014,RUE CAMPAGNE PREMIERE,0,0
2.35788881306562,48.8826256848663,way/404083544,bakery,Découverte,,195 RUE DU FAUBOURG SAINT DENIS,75010,RUE DU FAUBOURG SAINT DENIS,0,0
2.36129,48.8917576997192,node/2502422882,hairdresser,Élodie,,5 RUE DE L EVANGILE,75018,RUE DE L EVANGILE,0,0
2.3417111,48.8446322997308,node/2320476429,restaurant,Bistroy… les Papilles,,30 RUE GAY LUSSAC,75005,RUE GAY LUSSAC,0,0
2.3438772,48.8678018997251,node/689543621,bar,Thirsty Mad Cat,,120 RUE MONTMARTRE,75002,RUE MONTMARTRE,0,0
2.329808,48.8667561997253,node/3584319908,jewelry,Hublot,Hublot,10 PLACE VENDÔME,75001,PLACE VENDÔME,0,0
2.3971023,48.8567153997278,node/5679779623,tailor,Retoucherie Lucine,,26 RUE DE BAGNOLET,75020,RUE DE BAGNOLET,0,0
2.321464,48.8856859997207,node/8494571698,lighting,L'Atelier des Lumières,,58 RUE LA CONDAMINE,75017,RUE LA CONDAMINE,0,0
2.3251926,48.872359499724,node/7041605986,restaurant,La Pâte à Nouilles,,8 RUE DE CASTELLANE,75008,RUE DE CASTELLANE,0,0
2.3292265,48.8340362997335,node/4420726589,hairdresser,Jean-Claude Biguine,Biguine,23 RUE DAGUERRE,75014,RUE DAGUERRE,0,0
2.341865,48.8443187997309,node/4040161897,florist,Pascaline,,36 RUE GAY LUSSAC,75005,RUE GAY LUSSAC,0,0
2.3373363,48.8772424997228,node/5981803288,restaurant,Kozo,,48 RUE SAINT GEORGES,75009,RUE SAINT GEORGES,0,0
2.3469454,48.8496723997296,node/4946798823,outdoor,Au Vieux Campeur,Au vieux campeur,2 RUE DE LATRAN,75005,RUE DE LATRAN,0,0
2.3563975,48.8299805997345,node/2671067683,pharmacy,Pharmacie du 13ème,,5B AVENUE D ITALIE,75013,AVENUE D ITALIE,0,0
2.3422276,48.8836004997212,node/3708580902,restaurant,Gloria,,48 RUE D ORSEL,75018,RUE D ORSEL,0,0
2.3927158,48.8791371997223,node/1716475857,supermarket,Lidl,Lidl,72 RUE COMPANS,75019,RUE COMPANS,0,0
2.3239936,48.8541485997285,node/4603312589,restaurant,,,87 RUE DU BAC,75007,RUE DU BAC,0,0
2.2935244,48.8852106997208,node/2727463436,restaurant,L'Étoile de Taroudant,,15 RUE D HELIOPOLIS,75017,RUE D HELIOPOLIS,0,0
2.3054834,48.839857699732,node/4908750935,locksmith,Serpeo,,10 RUE DE LA PROCESSION,75015,RUE DE LA PROCESSION,0,0
2.3594306,48.8202116997369,node/2189019808,restaurant,Restaurant Gap,,147 AVENUE D ITALIE,75013,AVENUE D ITALIE,0,0
2.3816054,48.8630350997263,node/1300983809,restaurant,Le Diamant de Paris,,59 RUE SERVAN,75011,RUE SERVAN,0,0
2.2897292,48.8348442997333,node/2799009855,pharmacy,Orthopharm,,242 RUE DE LA CROIX NIVERT,75015,RUE DE LA CROIX NIVERT,0,0
2.2911649,48.8488174997298,node/6537384966,beauty,Instant de Soi,,2 RUE FONDARY,75015,RUE FONDARY,0,0
2.2707467,48.8448041997308,node/3222082587,bicycle,Bicycland,,98 AVENUE DE VERSAILLES,75016,AVENUE DE VERSAILLES,0,0
2.3521971,48.8376003997326,node/8883649272,restaurant,Ase Theodros,,7 RUE DE LA COLLEGIALE,75005,RUE DE LA COLLEGIALE,0,0
2.3482838,48.8596192997271,node/4068475107,pub,Guinness Tavern,,33 RUE DES LOMBARDS,75001,RUE DES LOMBARDS,0,0
2.3402069,48.8478201997301,node/726896940,cafe,Le Rostand,,15 RUE DE MEDICIS,75006,RUE DE MEDICIS,0,0
2.3065898,48.856166299728,node/2745637271,florist,Cler Fleur,,46 RUE CLER,75007,RUE CLER,0,0
2.3253759,48.8452157997307,node/7374834096,optician,,,153 RUE DE RENNES,75006,RUE DE RENNES,0,0
2.314566,48.8832048997213,node/7075874113,cosmetics,Sephora,Sephora,40 RUE DE LEVIS,75017,RUE DE LEVIS,0,0
2.3702672,48.8674818997252,node/6164108342,restaurant,Blue Valentine,,13 RUE DE LA PIERRE LEVEE,75011,RUE DE LA PIERRE LEVEE,0,0
2.285329,48.8812149997217,node/2874225504,clothes,Les Repentis,,50 BOULEVARD GOUVION SAINT CYR,75017,BOULEVARD GOUVION SAINT CYR,0,0
2.2905713,48.8847552997209,node/2732269075,car,McLaren,,9 BOULEVARD GOUVION SAINT CYR,75017,BOULEVARD GOUVION SAINT CYR,0,0
2.3750094,48.8731466997238,node/6535610727,fast_food,Le Bon Palais,,16 RUE CIVIALE,75010,RUE CIVIALE,0,0
2.3394093,48.8770851997228,node/4864147785,restaurant,Le Dream Café,,8 RUE DES MARTYRS,75009,RUE DES MARTYRS,0,0
2.3788599,48.8627586997263,node/3688329462,furniture,Matahati,,34 RUE DU GENERAL GUILHEM,75011,RUE DU GENERAL GUILHEM,0,0
2.3317704,48.8515059997291,node/6003297013,clothes,Twin-set,,10 RUE DU VIEUX COLOMBIER,75006,RUE DU VIEUX COLOMBIER,0,0
2.286959,48.84796299973,node/4369991390,copyshop,De Toutes les Couleurs,,71 RUE SAINT CHARLES,75015,RUE SAINT CHARLES,0,0
2.336629,48.8915803997192,node/3650150773,restaurant,Kohinoor,,178 RUE MARCADET,75018,RUE MARCADET,0,0
2.3189582,48.8860169997206,node/4196650491,bakery,Sitron,,59 RUE DES BATIGNOLLES,75017,RUE DES BATIGNOLLES,0,0
2.3727846,48.8325379997338,node/5659256302,fast_food,Au Cheval,,9 RUE ADA LOVELACE,75013,RUE ADA LOVELACE,0,0
2.3631855,48.8617345997266,node/3669978405,gift,Atelier Cologne,,15 RUE DEBELLEYME,75003,RUE DEBELLEYME,0,0
2.284437,48.8428217997313,node/3740346541,restaurant,La Pizzeria,,71 RUE DE LA CONVENTION,75015,RUE DE LA CONVENTION,0,0
2.3866693,48.8746466997234,node/2396187542,alcohol,Ma Cave,,105 RUE DE BELLEVILLE,75019,RUE DE BELLEVILLE,0,0
2.368688,48.8815838997217,node/7046428088,bar,Canal Barboteur,,206 QUAI DE VALMY,75010,QUAI DE VALMY,0,0
2.3798938,48.8457772997306,node/3689296464,pub,o'chodron,,134 RUE DE CHARENTON,75012,RUE DE CHARENTON,0,0
2.3036661,48.872045899724,node/3780948958,restaurant,Le Carpaccio,,4 RUE DE BERRI,75008,RUE DE BERRI,0,0
2.3285989,48.831803199734,node/6335442604,hairdresser,TS Coiffure,,14 RUE MOUTON DUVERNET,75014,RUE MOUTON DUVERNET,0,0
2.3356387,48.8275548997351,node/536515303,restaurant,Assanabel,,39 RUE DU SAINT GOTHARD,75014,RUE DU SAINT GOTHARD,0,0
2.3522802,48.8477190997301,node/6061833539,pub,Le 2bis Café,,2B RUE DES ECOLES,75005,RUE DES ECOLES,0,0
2.3723602,48.8890795997198,node/2469003480,restaurant,Les Orgues,,38 RUE RIQUET,75019,RUE RIQUET,0,0
2.3011553,48.839982599732,node/4147059694,deli,,,11 PLACE ADOLPHE CHERIOUX,75015,PLACE ADOLPHE CHERIOUX,0,0
2.3389674,48.8913427997192,node/6205585902,restaurant,Au Pays Bantous,,142 RUE MARCADET,75018,RUE MARCADET,0,0
2.3770608,48.8478419997301,node/4291615490,cafe,Le Rossli,,1 RUE D ALIGRE,75012,RUE D ALIGRE,0,0
2.3385907,48.8502206997294,node/8825779731,clothes,Lafaurie,,22 RUE DE L ODEON,75006,RUE DE L ODEON,0,0
2.284339,48.8454227997306,node/3482693199,clothes,Weill Stock,,102B RUE SAINT CHARLES,75015,RUE SAINT CHARLES,0,0
2.350551,48.8872282997203,node/6110807808,seafood,Poissonnerie du Château Rouge,,5 RUE DEJEAN,75018,RUE DEJEAN,0,0
2.364339,48.851898999729,node/1528717528,travel_agency,Island Tours,,23 BOULEVARD HENRI IV,75004,BOULEVARD HENRI IV,0,0
2.3425698,48.8931604997188,node/1668461471,cheese,Fromagerie Duhesme,,62 RUE DUHESME,75018,RUE DUHESME,0,0
2.3725943,48.8287126997348,node/4401284189,restaurant,Le Cristal,,101 RUE DU DESSOUS DES BERGES,75013,RUE DU DESSOUS DES BERGES,0,0
2.3690953,48.8464733997304,node/535875756,restaurant,Café Barjot,,18 AVENUE LEDRU ROLLIN,75012,AVENUE LEDRU ROLLIN,0,0
2.3473594,48.8871273997203,node/6489126143,bar,L'Attrape-Cœurs,,3 RUE RAMEY,75018,RUE RAMEY,0,0
2.347697,48.8679282997251,node/4867937606,bakery,Jean Hwang Carrant Cookies,,84 RUE D ABOUKIR,75002,RUE D ABOUKIR,0,0
2.3142576,48.8834194997212,node/5146760834,honey,Famille Mary,,44 RUE DE LEVIS,75017,RUE DE LEVIS,0,0
2.3568436,48.8854054997207,node/6010103755,convenience,Little Market,,2 RUE STEPHENSON,75018,RUE STEPHENSON,0,0
2.3231025,48.8828635997214,node/3616140107,restaurant,Le Mont Liban,,1 RUE DU MONT DORE,75017,RUE DU MONT DORE,0,0
2.3376124,48.8660326997255,node/4986720666,restaurant,Muscade,,69 GALERIE DE MONTPENSIER,75001,GALERIE DE MONTPENSIER,0,0
